"Obs","HHMMSS","FTime","EBal.","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","CsMchSD","HsMchSD","CrMchSD","HrMchSD","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","Filename","Plot","Species","Sample","Filename_date","Timestamp","Comments"
3,"12:00:17",318,0,4.94,0.0385,185,0.584,1.48,26.18,6,1.42,1,2.84,21.68,26.18,20.05,406.41,400.19,18.893,19.58,71.64,74.24,499.9,2000,0,98.69,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can02_07192018","D04E","acru","can02","07192018",2018-07-19 11:55:06,"11:55:07 ; "
4,"12:00:17",319,0,4.89,0.0385,187,0.584,1.48,26.17,6,1.42,1,2.84,21.68,26.17,20.05,406.31,400.16,18.892,19.579,71.63,74.24,499.9,1999,0,98.69,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can02_07192018","D04E","acru","can02","07192018",2018-07-19 11:55:06,"11:55:07 ; "
5,"12:00:18",320,0,4.83,0.0384,189,0.584,1.48,26.18,6,1.42,1,2.84,21.68,26.18,20.05,406.22,400.14,18.894,19.581,71.64,74.24,499.9,1999,0,98.69,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,0.7,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can02_07192018","D04E","acru","can02","07192018",2018-07-19 11:55:06,"11:55:07 ; "
1,"12:06:46",237,0,5.93,0.0455,181,0.783,1.68,27.11,6,1.42,1,2.84,21.77,27.11,20.05,407.65,400.16,18.578,19.499,70.07,73.54,500.3,1999,0,98.7,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,0.7,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can03_07192018","D04E","acru","can03","07192018",2018-07-19 12:02:55,"12:02:56 ; "
2,"12:06:47",238,0,5.89,0.0457,183,0.786,1.68,27.1,6,1.42,1,2.84,21.77,27.1,20.05,407.59,400.15,18.574,19.498,70.05,73.53,500.3,1999,0,98.7,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,0.7,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can03_07192018","D04E","acru","can03","07192018",2018-07-19 12:02:55,"12:02:56 ; "
3,"12:06:49",239.5,0,5.84,0.0455,184,0.783,1.68,27.1,6,1.42,1,2.84,21.77,27.1,20.05,407.46,400.08,18.573,19.493,70.05,73.52,500.3,1999,0,98.7,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,0.3,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can03_07192018","D04E","acru","can03","07192018",2018-07-19 12:02:55,"12:02:56 ; "
4,"12:06:50",240.5,0,5.8,0.0454,185,0.781,1.68,27.1,6,1.42,1,2.84,21.77,27.1,20.05,407.38,400.05,18.573,19.491,70.05,73.51,500.3,1999,0,98.7,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,0.3,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can03_07192018","D04E","acru","can03","07192018",2018-07-19 12:02:55,"12:02:56 ; "
5,"12:06:51",242,0,5.85,0.0451,182,0.776,1.68,27.1,6,1.42,1,2.84,21.77,27.1,20.05,407.4,400.02,18.575,19.487,70.05,73.49,500.3,1999,0,98.7,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,0.3,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can03_07192018","D04E","acru","can03","07192018",2018-07-19 12:02:55,"12:02:56 ; "
1,"12:15:26",263.5,0,2.9,0.029,231,0.472,1.58,25.83,6,1.42,1,2.84,21.7,25.83,20.04,403.73,400.03,17.303,17.858,65.53,67.63,500.2,2000,0,98.7,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can04_07192018","D04E","acru","can04","07192018",2018-07-19 12:11:09,"12:11:10 ; "
2,"12:15:28",265,0,2.93,0.0288,227,0.467,1.58,25.82,6,1.42,1,2.84,21.71,25.82,20.04,403.73,399.99,17.301,17.85,65.52,67.6,500.2,2000,0,98.7,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can04_07192018","D04E","acru","can04","07192018",2018-07-19 12:11:09,"12:11:10 ; "
3,"12:15:29",266.5,0,2.87,0.0285,229,0.462,1.58,25.81,6,1.42,1,2.84,21.71,25.81,20.05,403.67,400,17.299,17.843,65.51,67.57,500.2,2000,0,98.7,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can04_07192018","D04E","acru","can04","07192018",2018-07-19 12:11:09,"12:11:10 ; "
4,"12:15:30",267.5,0,2.83,0.0284,231,0.462,1.58,25.81,6,1.42,1,2.84,21.7,25.81,20.05,403.63,400.02,17.295,17.839,65.5,67.56,500.2,2000,0,98.7,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can04_07192018","D04E","acru","can04","07192018",2018-07-19 12:11:09,"12:11:10 ; "
5,"12:15:31",268.5,0,2.81,0.0284,232,0.461,1.58,25.81,6,1.42,1,2.84,21.7,25.81,20.05,403.62,400.04,17.292,17.836,65.49,67.55,500.2,2000,0,98.7,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can04_07192018","D04E","acru","can04","07192018",2018-07-19 12:11:09,"12:11:10 ; "
1,"12:19:43",221.5,0,1.99,0.0198,230,0.372,1.81,26.67,6,1.42,1,2.84,21.66,26.67,20.05,402.89,400.33,16.777,17.215,63.71,65.37,500.3,1999,0,98.69,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can05_07192018","D04E","acru","can05","07192018",2018-07-19 12:16:11,"12:16:12 ; "
2,"12:19:44",222.5,0,1.94,0.0198,233,0.37,1.81,26.67,6,1.42,1,2.84,21.66,26.67,20.05,402.86,400.36,16.777,17.213,63.71,65.37,500.2,1999,0,98.69,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can05_07192018","D04E","acru","can05","07192018",2018-07-19 12:16:11,"12:16:12 ; "
3,"12:19:45",224,0,1.91,0.0196,234,0.367,1.82,26.69,6,1.42,1,2.84,21.66,26.69,20.05,402.82,400.35,16.778,17.21,63.71,65.35,500,1999,0,98.69,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can05_07192018","D04E","acru","can05","07192018",2018-07-19 12:16:11,"12:16:12 ; "
4,"12:19:46",225,0,1.87,0.0196,237,0.367,1.81,26.68,6,1.42,1,2.84,21.66,26.68,20.05,402.75,400.32,16.776,17.209,63.7,65.35,499.9,1999,0,98.69,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can05_07192018","D04E","acru","can05","07192018",2018-07-19 12:16:11,"12:16:12 ; "
5,"12:19:48",226,0,1.84,0.0196,240,0.368,1.82,26.69,6,1.42,1,2.84,21.66,26.69,20.06,402.68,400.3,16.773,17.207,63.69,65.34,499.9,1999,0,98.69,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can05_07192018","D04E","acru","can05","07192018",2018-07-19 12:16:11,"12:16:12 ; "
1,"12:24:40",234.5,0,2.33,0.0195,197,0.437,2.16,28.2,6,1.42,1,2.84,21.82,28.2,20.05,403.04,400.03,16.487,17.003,61.99,63.93,500.2,1999,0,98.68,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can06_07192018","D04E","acru","can06","07192018",2018-07-19 12:20:52,"12:20:54 ; "
2,"12:24:42",235.5,0,2.3,0.0195,200,0.437,2.16,28.2,6,1.42,1,2.84,21.82,28.2,20.05,403.02,400.05,16.488,17.003,61.99,63.93,500.2,1999,0,98.68,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can06_07192018","D04E","acru","can06","07192018",2018-07-19 12:20:52,"12:20:54 ; "
3,"12:24:43",236.5,0,2.24,0.0196,205,0.439,2.16,28.2,6,1.42,1,2.84,21.82,28.2,20.05,403,400.1,16.485,17.002,61.98,63.92,500.2,1999,0,98.68,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can06_07192018","D04E","acru","can06","07192018",2018-07-19 12:20:52,"12:20:54 ; "
4,"12:24:44",237.5,0,2.18,0.0196,210,0.439,2.16,28.21,6,1.42,1,2.84,21.82,28.21,20.05,402.96,400.13,16.484,17.002,61.97,63.91,500.2,1999,0,98.68,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can06_07192018","D04E","acru","can06","07192018",2018-07-19 12:20:52,"12:20:54 ; "
5,"12:24:44",238.5,0,2.14,0.0196,213,0.438,2.16,28.21,6,1.42,1,2.84,21.83,28.21,20.05,402.93,400.16,16.483,17,61.96,63.9,500.2,1999,0,98.68,-7.15,0.0866,0.0313,0.0028,0.0226,0.00169,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can06_07192018","D04E","acru","can06","07192018",2018-07-19 12:20:52,"12:20:54 ; "
1,"14:55:45",248,0,1.86,0.018,222,0.452,2.43,28.14,6,1.42,1,2.84,22.88,28.14,20.95,402.6,400.16,13.669,14.203,48.14,50.02,500.3,2000,0,98.6,-7.73,0.115,0.298,0.00845,0.314,0.0084,0.7,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can07_07192018","D04E","acru","can07","07192018",2018-07-19 14:51:54,"14:51:55 ; "
2,"14:55:46",249,0,1.83,0.018,224,0.452,2.42,28.14,6,1.42,1,2.84,22.89,28.14,20.95,402.59,400.18,13.67,14.205,48.13,50.02,500.2,2000,0,98.6,-7.73,0.115,0.298,0.00845,0.314,0.0084,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can07_07192018","D04E","acru","can07","07192018",2018-07-19 14:51:54,"14:51:55 ; "
3,"14:55:47",250,0,1.83,0.018,224,0.452,2.42,28.12,6,1.42,1,2.84,22.89,28.12,20.95,402.57,400.16,13.672,14.206,48.13,50.01,500.1,2000,0,98.6,-7.73,0.115,0.298,0.00845,0.314,0.0084,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can07_07192018","D04E","acru","can07","07192018",2018-07-19 14:51:54,"14:51:55 ; "
4,"14:55:48",251,0,1.86,0.0179,221,0.449,2.42,28.12,6,1.42,1,2.84,22.89,28.12,20.95,402.6,400.15,13.677,14.208,48.14,50.01,500,2000,0,98.6,-7.73,0.115,0.298,0.00845,0.314,0.0084,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can07_07192018","D04E","acru","can07","07192018",2018-07-19 14:51:54,"14:51:55 ; "
5,"14:55:49",252,0,1.83,0.0179,223,0.448,2.42,28.13,6,1.42,1,2.84,22.89,28.13,20.96,402.58,400.16,13.68,14.21,48.15,50.01,500,2000,0,98.6,-7.73,0.115,0.298,0.00845,0.314,0.0084,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can07_07192018","D04E","acru","can07","07192018",2018-07-19 14:51:54,"14:51:55 ; "
1,"15:00:07",236.5,0,6.68,0.0679,228,1.6,2.32,28.45,6,1.42,1,2.84,23.33,28.45,21.37,409.16,400.38,14.079,15.973,48.24,54.73,500.3,2000,0,98.58,-7.73,0.115,0.298,0.00845,0.314,0.0084,0.7,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can08_07192018","D04E","acru","can08","07192018",2018-07-19 14:56:16,"14:56:17 ; "
2,"15:00:08",238,0,6.66,0.0674,227,1.6,2.34,28.52,6,1.42,1,2.84,23.33,28.52,21.37,409.19,400.44,14.081,15.975,48.25,54.73,500.4,2001,0,98.58,-7.73,0.115,0.298,0.00845,0.314,0.0084,0.7,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can08_07192018","D04E","acru","can08","07192018",2018-07-19 14:56:16,"14:56:17 ; "
3,"15:00:09",239,0,6.75,0.067,224,1.6,2.35,28.57,6,1.42,1,2.84,23.33,28.57,21.37,409.27,400.41,14.081,15.975,48.24,54.73,500.3,2001,0,98.58,-7.73,0.115,0.298,0.00845,0.314,0.0084,0.7,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can08_07192018","D04E","acru","can08","07192018",2018-07-19 14:56:16,"14:56:17 ; "
4,"15:00:10",240,0,6.74,0.0671,224,1.6,2.35,28.57,6,1.42,1,2.84,23.33,28.57,21.38,409.28,400.42,14.084,15.978,48.25,54.74,500.2,2001,0,98.58,-7.73,0.115,0.298,0.00845,0.314,0.0084,0.7,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can08_07192018","D04E","acru","can08","07192018",2018-07-19 14:56:16,"14:56:17 ; "
5,"15:00:11",241,0,6.77,0.0671,223,1.61,2.35,28.57,6,1.42,1,2.84,23.34,28.57,21.38,409.27,400.38,14.085,15.98,48.25,54.75,500.1,2001,0,98.58,-7.73,0.115,0.298,0.00845,0.314,0.0084,0.3,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can08_07192018","D04E","acru","can08","07192018",2018-07-19 14:56:16,"14:56:17 ; "
1,"15:07:26",392.5,0,1.92,0.0245,260,0.639,2.52,28.91,6,1.42,1,2.84,23.42,28.91,21.52,403.01,400.4,14.303,15.058,48.75,51.32,500.2,1999,0,98.58,-7.73,0.115,0.298,0.00845,0.314,0.0084,0.7,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can09_07192018","D04E","acru","can09","07192018",2018-07-19 15:01:01,"15:01:02 ; "
2,"15:07:27",393.5,0,1.91,0.0246,261,0.64,2.52,28.91,6,1.42,1,2.84,23.42,28.91,21.52,402.98,400.38,14.304,15.059,48.75,51.32,500.2,1999,0,98.58,-7.73,0.115,0.298,0.00845,0.314,0.0084,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can09_07192018","D04E","acru","can09","07192018",2018-07-19 15:01:01,"15:01:02 ; "
3,"15:07:28",394.5,0,1.88,0.0246,264,0.641,2.52,28.92,6,1.42,1,2.84,23.42,28.92,21.52,402.94,400.38,14.304,15.061,48.75,51.33,500.1,1999,0,98.58,-7.73,0.115,0.298,0.00845,0.314,0.0084,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can09_07192018","D04E","acru","can09","07192018",2018-07-19 15:01:01,"15:01:02 ; "
4,"15:07:29",395.5,0,1.86,0.0246,265,0.642,2.52,28.92,6,1.42,1,2.84,23.42,28.92,21.52,402.93,400.38,14.302,15.061,48.74,51.33,500.1,1999,0,98.58,-7.73,0.115,0.298,0.00845,0.314,0.0084,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can09_07192018","D04E","acru","can09","07192018",2018-07-19 15:01:01,"15:01:02 ; "
5,"15:07:30",396.5,0,1.85,0.0248,266,0.645,2.52,28.92,6,1.42,1,2.84,23.42,28.92,21.52,402.91,400.38,14.301,15.063,48.73,51.33,500.1,1999,0,98.58,-7.73,0.115,0.298,0.00845,0.314,0.0084,1,-0.22,2.74,1,0,0.16,111115,"D04E_acru_can09_07192018","D04E","acru","can09","07192018",2018-07-19 15:01:01,"15:01:02 ; "
1,"11:38:14",181,0,14.6,0.184,258,2.41,1.34,25.5,6,1.42,1,2.84,21.64,25.5,20.05,418.65,399.93,16.764,19.599,63.73,74.51,500.2,2000,0,98.66,-5.7,0.0677,0.0199,0.00355,0.0531,0.00229,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can01_07192018","D04E","pogr","can01","07192018",2018-07-19 11:35:30,"11:35:32 ; "
2,"11:38:15",182,0,14.7,0.184,258,2.41,1.34,25.48,6,1.42,1,2.84,21.63,25.48,20.05,418.65,399.91,16.767,19.599,63.75,74.52,500.1,2000,0,98.66,-5.7,0.0677,0.0199,0.00355,0.0531,0.00229,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can01_07192018","D04E","pogr","can01","07192018",2018-07-19 11:35:30,"11:35:32 ; "
3,"11:38:16",183,0,14.6,0.184,258,2.41,1.34,25.47,6,1.42,1,2.84,21.63,25.47,20.05,418.63,399.9,16.767,19.6,63.76,74.53,500.1,2000,0,98.66,-5.7,0.0677,0.0199,0.00355,0.0531,0.00229,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can01_07192018","D04E","pogr","can01","07192018",2018-07-19 11:35:30,"11:35:32 ; "
4,"11:38:17",184,0,14.6,0.184,258,2.4,1.34,25.48,6,1.42,1,2.84,21.63,25.48,20.05,418.6,399.89,16.77,19.599,63.78,74.53,500.1,2000,0,98.66,-5.7,0.0677,0.0199,0.00355,0.0531,0.00229,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can01_07192018","D04E","pogr","can01","07192018",2018-07-19 11:35:30,"11:35:32 ; "
5,"11:38:18",185.5,0,14.6,0.184,258,2.4,1.34,25.47,6,1.42,1,2.84,21.63,25.47,20.06,418.53,399.86,16.773,19.599,63.8,74.55,500.2,2000,0,98.66,-5.7,0.0677,0.0199,0.00355,0.0531,0.00229,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can01_07192018","D04E","pogr","can01","07192018",2018-07-19 11:35:30,"11:35:32 ; "
1,"11:41:47",131.5,0,13.5,0.192,273,2.39,1.28,25.4,6,1.42,1,2.84,21.6,25.4,20.06,417.38,399.99,17.233,20.041,65.64,76.34,500.2,2000,0,98.66,-5.7,0.0677,0.0199,0.00355,0.0531,0.00229,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can02_07192018","D04E","pogr","can02","07192018",2018-07-19 11:39:42,"11:39:43 ; "
2,"11:41:48",133.5,0,13.6,0.192,273,2.39,1.27,25.38,6,1.42,1,2.84,21.6,25.38,20.06,417.39,399.92,17.238,20.047,65.66,76.36,500.2,2000,0,98.66,-5.7,0.0677,0.0199,0.00355,0.0531,0.00229,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can02_07192018","D04E","pogr","can02","07192018",2018-07-19 11:39:42,"11:39:43 ; "
3,"11:41:50",135,0,13.6,0.192,273,2.39,1.27,25.38,6,1.42,1,2.84,21.61,25.38,20.06,417.45,399.95,17.245,20.051,65.68,76.37,500.3,2000,0,98.66,-5.7,0.0677,0.0199,0.00355,0.0531,0.00229,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can02_07192018","D04E","pogr","can02","07192018",2018-07-19 11:39:42,"11:39:43 ; "
4,"11:41:52",136.5,0,13.6,0.192,273,2.39,1.28,25.39,6,1.42,1,2.84,21.61,25.39,20.06,417.48,399.99,17.248,20.055,65.69,76.38,500.3,2000,0,98.66,-5.7,0.0677,0.0199,0.00355,0.0531,0.00229,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can02_07192018","D04E","pogr","can02","07192018",2018-07-19 11:39:42,"11:39:43 ; "
5,"11:41:53",138,0,13.6,0.192,273,2.39,1.28,25.39,6,1.42,1,2.84,21.61,25.39,20.06,417.48,400.03,17.25,20.06,65.7,76.4,500.2,2000,0,98.66,-5.7,0.0677,0.0199,0.00355,0.0531,0.00229,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can02_07192018","D04E","pogr","can02","07192018",2018-07-19 11:39:42,"11:39:43 ; "
1,"11:46:44",201,0,14.9,0.229,282,2.53,1.14,25.46,6,1.42,1,2.84,21.69,25.46,20.06,418.92,399.78,18.596,21.56,70.45,81.68,500.2,1999,0,98.66,-5.7,0.0677,0.0199,0.00355,0.0531,0.00229,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can03_07192018","D04E","pogr","can03","07192018",2018-07-19 11:44:00,"11:44:01 ; "
2,"11:46:45",202,0,14.9,0.23,282,2.53,1.14,25.47,6,1.42,1,2.84,21.69,25.47,20.06,418.92,399.81,18.6,21.566,70.46,81.7,500.3,1999,0,98.66,-5.7,0.0677,0.0199,0.00355,0.0531,0.00229,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can03_07192018","D04E","pogr","can03","07192018",2018-07-19 11:44:00,"11:44:01 ; "
3,"11:46:46",203,0,14.9,0.23,282,2.53,1.14,25.46,6,1.42,1,2.84,21.69,25.46,20.06,418.94,399.83,18.604,21.57,70.48,81.72,500.3,1999,0,98.66,-5.7,0.0677,0.0199,0.00355,0.0531,0.00229,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can03_07192018","D04E","pogr","can03","07192018",2018-07-19 11:44:00,"11:44:01 ; "
4,"11:46:47",204,0,14.9,0.23,282,2.53,1.14,25.48,6,1.42,1,2.84,21.69,25.48,20.06,418.96,399.84,18.607,21.575,70.49,81.74,500.3,1998,0,98.65,-5.7,0.0677,0.0199,0.00355,0.0531,0.00229,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can03_07192018","D04E","pogr","can03","07192018",2018-07-19 11:44:00,"11:44:01 ; "
5,"11:46:48",205,0,14.9,0.23,283,2.53,1.14,25.48,6,1.42,1,2.84,21.69,25.48,20.06,418.91,399.84,18.61,21.581,70.5,81.76,500.3,1998,0,98.65,-5.7,0.0677,0.0199,0.00355,0.0531,0.00229,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can03_07192018","D04E","pogr","can03","07192018",2018-07-19 11:44:00,"11:44:01 ; "
1,"13:13:43",216.5,0,15.2,0.21,268,3.19,1.57,25.5,6,1.42,1,2.84,21.62,25.5,20.05,419.51,399.79,13.565,17.329,51.56,65.86,500.2,1999,0,98.55,-7.74,0.0949,0.0449,0.00622,0.0189,0.00653,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can04_07192018","D04E","pogr","can04","07192018",2018-07-19 13:10:20,"13:10:22 ; "
2,"13:13:44",217.5,0,15.2,0.21,268,3.19,1.57,25.49,6,1.42,1,2.84,21.62,25.49,20.05,419.57,399.8,13.566,17.329,51.56,65.86,500.2,1999,0,98.55,-7.74,0.0949,0.0449,0.00622,0.0189,0.00653,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can04_07192018","D04E","pogr","can04","07192018",2018-07-19 13:10:20,"13:10:22 ; "
3,"13:13:45",218.5,0,15.2,0.21,268,3.19,1.57,25.5,6,1.42,1,2.84,21.62,25.5,20.05,419.56,399.8,13.565,17.328,51.55,65.86,500.2,1999,0,98.55,-7.74,0.0949,0.0449,0.00622,0.0189,0.00653,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can04_07192018","D04E","pogr","can04","07192018",2018-07-19 13:10:20,"13:10:22 ; "
4,"13:13:46",219.5,0,15.2,0.21,267,3.19,1.57,25.51,6,1.42,1,2.84,21.62,25.51,20.05,419.61,399.8,13.566,17.327,51.56,65.85,500.3,1999,0,98.55,-7.74,0.0949,0.0449,0.00622,0.0189,0.00653,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can04_07192018","D04E","pogr","can04","07192018",2018-07-19 13:10:20,"13:10:22 ; "
5,"13:13:47",220.5,0,15.3,0.21,267,3.19,1.57,25.51,6,1.42,1,2.84,21.62,25.51,20.05,419.67,399.82,13.566,17.326,51.56,65.85,500.3,1999,0,98.54,-7.74,0.0949,0.0449,0.00622,0.0189,0.00653,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can04_07192018","D04E","pogr","can04","07192018",2018-07-19 13:10:20,"13:10:22 ; "
1,"13:18:18",226.5,0,5.26,0.0392,173,0.789,1.96,26.05,6,1.42,1,2.84,21.62,26.05,20.05,406.49,399.8,13.486,14.419,51.28,54.82,500.2,1999,0,98.55,-7.74,0.0949,0.0449,0.00622,0.0189,0.00653,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can05_07192018","D04E","pogr","can05","07192018",2018-07-19 13:14:37,"13:14:38 ; "
2,"13:18:18",227.5,0,5.27,0.0393,173,0.79,1.96,26.04,6,1.42,1,2.84,21.62,26.04,20.05,406.51,399.81,13.485,14.419,51.27,54.82,500.2,1999,0,98.55,-7.74,0.0949,0.0449,0.00622,0.0189,0.00653,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can05_07192018","D04E","pogr","can05","07192018",2018-07-19 13:14:37,"13:14:38 ; "
3,"13:18:19",228.5,0,5.25,0.0395,175,0.793,1.96,26.03,6,1.42,1,2.84,21.62,26.03,20.05,406.48,399.8,13.483,14.421,51.26,54.82,500.3,1998,0,98.55,-7.74,0.0949,0.0449,0.00622,0.0189,0.00653,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can05_07192018","D04E","pogr","can05","07192018",2018-07-19 13:14:37,"13:14:38 ; "
4,"13:18:20",229,0,5.22,0.0396,177,0.794,1.96,26.02,6,1.42,1,2.84,21.62,26.02,20.05,406.45,399.81,13.483,14.421,51.26,54.83,500.3,1998,0,98.55,-7.74,0.0949,0.0449,0.00622,0.0189,0.00653,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can05_07192018","D04E","pogr","can05","07192018",2018-07-19 13:14:37,"13:14:38 ; "
5,"13:18:21",230,0,5.27,0.0396,175,0.794,1.96,26.02,6,1.42,1,2.84,21.62,26.02,20.05,406.49,399.79,13.483,14.422,51.26,54.82,500.3,1998,0,98.55,-7.74,0.0949,0.0449,0.00622,0.0189,0.00653,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can05_07192018","D04E","pogr","can05","07192018",2018-07-19 13:14:37,"13:14:38 ; "
1,"13:26:10",436,0,11.3,0.0961,197,1.75,1.81,25.79,6,1.42,1,2.84,21.63,25.79,20.05,414.25,399.81,13.392,15.458,50.88,58.74,500.2,2001,0,98.54,-7.74,0.0949,0.0449,0.00622,0.0189,0.00653,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can06_07192018","D04E","pogr","can06","07192018",2018-07-19 13:19:05,"13:19:07 ; "
2,"13:26:11",437,0,11.3,0.0962,197,1.75,1.81,25.79,6,1.42,1,2.84,21.63,25.79,20.05,414.23,399.81,13.392,15.46,50.88,58.74,500.2,2001,0,98.54,-7.74,0.0949,0.0449,0.00622,0.0189,0.00653,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can06_07192018","D04E","pogr","can06","07192018",2018-07-19 13:19:05,"13:19:07 ; "
3,"13:26:12",438,0,11.3,0.0963,197,1.75,1.81,25.78,6,1.42,1,2.84,21.62,25.78,20.05,414.21,399.78,13.391,15.461,50.88,58.75,500.3,2001,0,98.54,-7.74,0.0949,0.0449,0.00622,0.0189,0.00653,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can06_07192018","D04E","pogr","can06","07192018",2018-07-19 13:19:05,"13:19:07 ; "
4,"13:26:13",439.5,0,11.3,0.0961,197,1.75,1.81,25.8,6,1.42,1,2.84,21.63,25.8,20.05,414.21,399.78,13.394,15.463,50.89,58.75,500.2,2001,0,98.54,-7.74,0.0949,0.0449,0.00622,0.0189,0.00653,1,-0.22,2.74,1,0,0.16,111115,"D04E_pogr_can06_07192018","D04E","pogr","can06","07192018",2018-07-19 13:19:05,"13:19:07 ; "
